run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,prompt_template_version,parser_version,route_chosen,route_attempt_sequence,escalations_count,decision_reason,final_answer_source,reasoning_mode,symbolic_parse_success,sympy_solve_success,repair_attempted,repair_success,repair_trigger_reason,previous_raw_len,previous_action_id,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,timeout_policy_version,action_timeout_sec_used,timeout_reason,tau,p_correct,p_correct_pre_escalation,p_correct_post_escalation,calibrator_version,calibrator_loaded,feature_extraction_ms,calibrator_ms,routing_logic_ms,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version,router_version
hybrid_v4_20260222_150917,2026-02-22T15:20:22.413298,WP_000009,gsm8k,WP,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Escalate from A2 (p=0.049<tau=0.7)),1,escalate_p<tau (p=0.049<tau=0.7),llm,repair,0,0,1,0,calibrated_escalation,61,A2,Let's assume Rory retrieved x tennis balls in the second set.,,0,10,0,29259.102,0,v3.1_cost_cap_2,20,action_cap,0.7000,0.051126,0.049030,0.051126,v1,1,0.037,0.059,29259.830,5778.00,6934.00,1156.00,28.90,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:20:29.074304,WP_000010,gsm8k,WP,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,accept_parse_ok (p=0.177),llm,extended,0,0,0,0,,0,,The trip took 7 hours.,7,1,6,0,6660.409,0,v3.1_cost_cap_2,20,action_cap,0.7000,0.176805,0.176805,-1.000000,v1,1,0.017,0.028,6660.783,5778.00,6934.00,1156.00,28.90,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:20:35.817226,WP_000010,gsm8k,WP,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,accept_parse_ok (p=0.177),llm,extended,0,0,0,0,,0,,The trip took 7 hours.,7,1,6,0,6642.241,0,v3.1_cost_cap_2,20,action_cap,0.7000,0.176805,0.176805,-1.000000,v1,1,0.016,0.029,6642.628,5778.00,6934.00,1156.00,28.90,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:20:42.544803,WP_000010,gsm8k,WP,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,accept_parse_ok (p=0.177),llm,extended,0,0,0,0,,0,,The trip took 7 hours.,7,1,6,0,6626.902,0,v3.1_cost_cap_2,20,action_cap,0.7000,0.176805,0.176805,-1.000000,v1,1,0.017,0.028,6627.283,5778.00,6934.00,1156.00,28.90,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:20:45.099370,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2553.832,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.018,0.027,2554.378,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:20:47.677719,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2477.727,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.017,0.027,2478.086,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:20:50.326187,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2547.839,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.017,0.028,2548.184,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:20:52.858044,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2531.327,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.017,0.028,2531.655,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:20:55.508901,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2550.245,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.018,0.028,2550.592,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:20:58.087145,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2477.606,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.018,0.027,2477.952,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:00.659361,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2571.648,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.017,0.028,2571.989,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:03.219205,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2459.207,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.018,0.028,2459.555,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:05.862305,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2542.452,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.018,0.029,2542.805,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:08.333427,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2470.597,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.017,0.029,2470.928,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:10.966416,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2532.238,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.025,0.036,2532.713,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:13.519576,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2452.046,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.017,0.028,2452.393,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:16.064876,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,No,1,2544.736,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.018,0.027,2545.072,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:18.636306,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,No,1,2470.707,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.023,0.035,2471.131,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:21.214319,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,No,1,2475.070,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.017,0.029,2475.415,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:23.763989,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2549.018,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.023,0.035,2549.438,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:26.371739,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2506.816,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.018,0.028,2507.167,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:28.991061,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2518.716,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.019,0.030,2519.064,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:31.533353,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,No,1,2541.732,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.019,0.028,2542.063,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:34.175895,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,No,1,2541.909,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.017,0.028,2542.244,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:36.780967,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,No,1,2504.428,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.017,0.027,2504.783,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:39.358249,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,No,0,2576.719,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.015,0.026,2577.054,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:41.941553,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,No,0,2482.294,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.018,0.029,2482.635,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:44.580763,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.579),llm,short,0,0,0,0,,0,,Yes.,Yes,1,No,0,2538.132,0,v3.1_cost_cap_2,45,global,0.7000,0.579203,0.579203,-1.000000,v1,1,0.021,0.033,2538.542,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:47.114685,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2533.319,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.017,0.027,2533.654,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:49.780184,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2564.902,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.017,0.027,2565.243,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:52.349473,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2468.656,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.017,0.027,2468.997,5778.00,6934.00,1156.00,28.90,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:54.921419,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,No,1,2571.380,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.018,0.029,2571.712,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:21:57.479513,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,No,1,2457.470,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.018,0.028,2457.811,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
hybrid_v4_20260222_150917,2026-02-22T15:22:00.120097,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v4,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,accept_LOG_A1 (p=0.587),llm,short,0,0,0,0,,0,,No.,No,1,No,1,2539.960,0,v3.1_cost_cap_2,45,global,0.7000,0.586866,0.586866,-1.000000,v1,1,0.018,0.028,2540.305,5778.00,6934.00,1156.00,28.90,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v4.0
