run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,prompt_template_version,parser_version,route_chosen,route_attempt_sequence,escalations_count,decision_reason,final_answer_source,reasoning_mode,symbolic_parse_success,sympy_solve_success,repair_attempted,repair_success,repair_trigger_reason,previous_raw_len,previous_action_id,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,timeout_policy_version,action_timeout_sec_used,timeout_reason,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version,router_version
hybrid_v3_20260222_140824,2026-02-22T14:20:32.500850,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2668.081,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:20:35.164144,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2562.706,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:20:37.908104,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2643.361,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:20:40.533185,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,2624.583,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:20:43.288345,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,2654.400,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:20:46.045760,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,2656.787,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:20:48.690863,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,No,0,2644.513,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:20:51.415554,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,No,0,2624.112,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:20:54.093869,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,No,0,2577.735,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:20:56.753069,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2658.706,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:20:59.441067,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2587.477,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:21:02.192457,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2650.589,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:21:04.781659,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,2588.694,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:21:07.525325,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,2643.085,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
hybrid_v3_20260222_140824,2026-02-22T14:21:10.192977,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,2567.095,0,v3.1_cost_cap_2,45,global,3009.00,4172.00,1163.00,29.07,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.1
