id,category,prompt,expected_answer
T3_0704,LOG,"Answer with only Yes or No. If all glips are glaps and no glaps are glups, can any glips be glups?",No
T3_0705,LOG,"Answer with only Yes or No. If all glips are glaps and no glaps are glups, can any glips be glups?",No
T3_0713,LOG,"Answer with only Yes or No. If X implies Y and X is false, must Y be true?",No
T3_0743,LOG,"Answer with only Yes or No. If both P and Q are true, is P true?",Yes
T3_0708,LOG,"Answer with only Yes or No. If all birds can fly and a penguin is a bird, can you conclude a penguin can fly?",Yes
T3_0709,LOG,"Answer with only Yes or No. If either P or Q is true and P is false, must Q be true?",Yes
T3_0710,LOG,"Answer with only Yes or No. If some targs are torgs and all torgs are turgs, does it follow that some targs are turgs?",Yes
T3_0711,LOG,"Answer with only Yes or No. If all blips are blops and all blops are blups, are all blips blups?",Yes
T3_0718,LOG,"Answer with only Yes or No. If all blips are blops and all blops are blups, are all blips blups?",Yes
T3_0713,LOG,"Answer with only Yes or No. If X implies Y and X is false, must Y be true?",No
T3_0714,LOG,"Answer with only Yes or No. If either P or Q is true and P is false, must Q be true?",Yes
T3_0715,LOG,"Answer with only Yes or No. If either P or Q is true and P is false, must Q be true?",Yes
T3_0716,LOG,"Answer with only Yes or No. If all glips are glaps and no glaps are glups, can any glips be glups?",No
T3_0717,LOG,"Answer with only Yes or No. If either P or Q is true and P is false, must Q be true?",Yes
T3_0718,LOG,"Answer with only Yes or No. If all blips are blops and all blops are blups, are all blips blups?",Yes
T3_0719,LOG,"Answer with only Yes or No. If X implies Y and X is true, must Y be true?",Yes
T3_0735,LOG,"Answer with only Yes or No. If some targs are torgs and all torgs are turgs, does it follow that some targs are turgs?",Yes
T3_0721,LOG,"Answer with only Yes or No. If all blips are blops and all blops are blups, are all blips blups?",Yes
T3_0736,LOG,"Answer with only Yes or No. If all birds can fly and a penguin is a bird, can you conclude a penguin can fly?",Yes
T3_0723,LOG,"Answer with only Yes or No. If all blips are blops and all blops are blups, are all blips blups?",Yes
T3_0724,LOG,"Answer with only Yes or No. If either P or Q is true and Q is false, must P be true?",Yes
T3_0729,LOG,"Answer with only Yes or No. If all birds can fly and a penguin is a bird, can you conclude a penguin can fly?",Yes
T3_0726,LOG,"Answer with only Yes or No. If all birds can fly and a penguin is a bird, can you conclude a penguin can fly?",Yes
T3_0742,LOG,"Answer with only Yes or No. If all birds can fly and a penguin is a bird, can you conclude a penguin can fly?",Yes
T3_0728,LOG,"Answer with only Yes or No. If both P and Q are true, is P true?",Yes
T3_0729,LOG,"Answer with only Yes or No. If all birds can fly and a penguin is a bird, can you conclude a penguin can fly?",Yes
T3_0730,LOG,"Answer with only Yes or No. If all blips are blops and all blops are blups, are all blips blups?",Yes
T3_0731,LOG,"Answer with only Yes or No. If either P or Q is true and Q is false, must P be true?",Yes
T3_0732,LOG,"Answer with only Yes or No. If X implies Y and X is false, must Y be true?",No
T3_0741,LOG,"Answer with only Yes or No. If some mips are mops and no mops are mups, does it follow that some mips are mups?",No
T3_0734,LOG,"Answer with only Yes or No. If some targs are torgs and all torgs are turgs, does it follow that some targs are turgs?",Yes
T3_0735,LOG,"Answer with only Yes or No. If some targs are torgs and all torgs are turgs, does it follow that some targs are turgs?",Yes
T3_0736,LOG,"Answer with only Yes or No. If all birds can fly and a penguin is a bird, can you conclude a penguin can fly?",Yes
T3_0737,LOG,"Answer with only Yes or No. If all birds can fly and a penguin is a bird, can you conclude a penguin can fly?",Yes
T3_0741,LOG,"Answer with only Yes or No. If some mips are mops and no mops are mups, does it follow that some mips are mups?",No
T3_0739,LOG,"Answer with only Yes or No. If all glips are blaps and no blaps are snorps, can any glips be snorps?",No
T3_0740,LOG,"Answer with only Yes or No. If either P or Q is true and P is false, must Q be true?",Yes
T3_0741,LOG,"Answer with only Yes or No. If some mips are mops and no mops are mups, does it follow that some mips are mups?",No
T3_0742,LOG,"Answer with only Yes or No. If all birds can fly and a penguin is a bird, can you conclude a penguin can fly?",Yes
T3_0743,LOG,"Answer with only Yes or No. If both P and Q are true, is P true?",Yes
T3_0744,LOG,"Answer with only Yes or No. If X implies Y and X is true, must Y be true?",Yes
T3_0745,LOG,"Answer with only Yes or No. If all birds can fly and a penguin is a bird, can you conclude a penguin can fly?",Yes
T3_0746,LOG,"Answer with only Yes or No. If all A are B and some B are C, does it follow that some A are C?",No
T3_0747,LOG,"Answer with only Yes or No. If either P or Q is true and Q is false, must P be true?",Yes
T3_0748,LOG,"Answer with only Yes or No. If some mips are mops and no mops are mups, does it follow that some mips are mups?",No
T3_0749,LOG,"Answer with only Yes or No. If both P and Q are true, is P true?",Yes
T3_0750,LOG,"Answer with only Yes or No. If all glips are glaps and no glaps are glups, can any glips be glups?",No
T3_0751,WP,"Answer with only the final number. A box has 12 apples. If you buy 4 boxes, how many apples do you have?",48
T3_0968,WP,Answer with only the final number. A recipe needs 2 cups of flour per batch. How many cups for 11 batches?,22
T3_0865,WP,Answer with only the final number. You read 6 pages per day for 12 days. How many pages total?,72
T3_0911,WP,Answer with only the final number. There are 18 students. They form groups of 9. How many groups?,2
T3_0769,WP,Answer with only the final number. An item costs $12. You pay with a $100 bill. How many dollars change do you get?,88
T3_0881,WP,Answer with only the final number. A vehicle travels 180 miles in 5 hours. What is its average speed in miles per hour?,36
T3_0981,WP,Answer with only the final number. You read 20 pages per day for 6 days. How many pages total?,120
T3_0980,WP,Answer with only the final number. A recipe needs 4 cups of flour per batch. How many cups for 8 batches?,32
T3_0987,WP,Answer with only the final number. A store sells 8 notebooks for $16. How much does 1 notebook cost?,2
T3_0810,WP,Answer with only the final number. An item costs $7. You pay with a $100 bill. How many dollars change do you get?,93
T3_0840,WP,Answer with only the final number. A tank holds 60 liters. 25% is used. How many liters remain?,45
T3_0952,WP,Answer with only the final number. You read 11 pages per day for 17 days. How many pages total?,187
T3_0947,WP,Answer with only the final number. You have 180 stickers and give away 49. How many remain?,131
T3_0952,WP,Answer with only the final number. You read 11 pages per day for 17 days. How many pages total?,187
T3_0971,WP,Answer with only the final number. A store sells 12 notebooks for $48. How much does 1 notebook cost?,4
T3_0901,WP,Answer with only the final number. A recipe needs 8 cups of flour per batch. How many cups for 11 batches?,88
T3_0947,WP,Answer with only the final number. You have 180 stickers and give away 49. How many remain?,131
T3_0918,WP,Answer with only the final number. A car travels 60 miles in 2 hours. What is its average speed in miles per hour?,30
T3_0769,WP,Answer with only the final number. An item costs $12. You pay with a $100 bill. How many dollars change do you get?,88
T3_0926,WP,Answer with only the final number. A vehicle travels 150 miles in 2 hours. What is its average speed in miles per hour?,75
T3_0915,WP,Answer with only the final number. A recipe needs 3 cups of flour per batch. How many cups for 4 batches?,12
T3_0852,WP,Answer with only the final number. There are 54 students. They form groups of 6. How many groups?,9
T3_0953,WP,Answer with only the final number. A rectangle has length 27 and width 21. What is its area?,567
T3_0990,WP,Answer with only the final number. You have 84 stickers and give away 77. How many remain?,7
T3_0838,WP,Answer with only the final number. A rectangle has length 30 and width 12. What is its area?,360
T3_0912,WP,Answer with only the final number. An item costs $30. You pay with a $100 bill. How many dollars change do you get?,70
T3_0827,WP,Answer with only the final number. There are 96 students. They form groups of 6. How many groups?,16
T3_0824,WP,Answer with only the final number. An item costs $15. You pay with a $20 bill. How many dollars change do you get?,5
T3_0981,WP,Answer with only the final number. You read 20 pages per day for 6 days. How many pages total?,120
T3_0918,WP,Answer with only the final number. A car travels 60 miles in 2 hours. What is its average speed in miles per hour?,30
T3_0854,WP,Answer with only the final number. A pack has 13 items. How many items in 3 packs?,39
T3_0991,WP,Answer with only the final number. A recipe needs 9 cups of flour per batch. How many cups for 7 batches?,63
T3_0913,WP,Answer with only the final number. You have 110 stickers and give away 15. How many remain?,95
T3_0957,WP,Answer with only the final number. A store sells 6 notebooks for $36. How much does 1 notebook cost?,6
T3_0918,WP,Answer with only the final number. A car travels 60 miles in 2 hours. What is its average speed in miles per hour?,30
T3_0935,WP,Answer with only the final number. A pack has 13 items. How many items in 14 packs?,182
T3_0945,WP,Answer with only the final number. You have 167 stickers and give away 129. How many remain?,38
T3_0964,WP,Answer with only the final number. A store sells 10 notebooks for $10. How much does 1 notebook cost?,1
T3_0789,WP,Answer with only the final number. A tank holds 100 liters. 25% is used. How many liters remain?,75
T3_0912,WP,Answer with only the final number. An item costs $30. You pay with a $100 bill. How many dollars change do you get?,70
T3_0984,WP,Answer with only the final number. A vehicle travels 180 miles in 3 hours. What is its average speed in miles per hour?,60
T3_0811,WP,Answer with only the final number. There are 24 students. They form groups of 6. How many groups?,4
T3_0925,WP,Answer with only the final number. A vehicle travels 180 miles in 2 hours. What is its average speed in miles per hour?,90
T3_0916,WP,Answer with only the final number. You read 21 pages per day for 9 days. How many pages total?,189
T3_0920,WP,Answer with only the final number. A rectangle has length 16 and width 22. What is its area?,352
T3_0986,WP,Answer with only the final number. A tank holds 200 liters. 10% is used. How many liters remain?,180
T3_0970,WP,Answer with only the final number. You read 10 pages per day for 16 days. How many pages total?,160
T3_0920,WP,Answer with only the final number. A rectangle has length 16 and width 22. What is its area?,352
T3_0926,WP,Answer with only the final number. A vehicle travels 150 miles in 2 hours. What is its average speed in miles per hour?,75
T3_0992,WP,Answer with only the final number. A tank holds 120 liters. 10% is used. How many liters remain?,108
T3_0916,WP,Answer with only the final number. You read 21 pages per day for 9 days. How many pages total?,189
T3_0989,WP,Answer with only the final number. A recipe needs 2 cups of flour per batch. How many cups for 11 batches?,22
T3_0911,WP,Answer with only the final number. There are 18 students. They form groups of 9. How many groups?,2
T3_0881,WP,Answer with only the final number. A vehicle travels 180 miles in 5 hours. What is its average speed in miles per hour?,36
T3_0973,WP,Answer with only the final number. You have 128 stickers and give away 108. How many remain?,20
T3_0935,WP,Answer with only the final number. A pack has 13 items. How many items in 14 packs?,182
T3_0960,WP,Answer with only the final number. A pack has 18 items. How many items in 7 packs?,126
T3_0949,WP,Answer with only the final number. You have 30 candies and give away 12. How many remain?,18
T3_0980,WP,Answer with only the final number. A recipe needs 4 cups of flour per batch. How many cups for 8 batches?,32
T3_0810,WP,Answer with only the final number. An item costs $7. You pay with a $100 bill. How many dollars change do you get?,93
T3_0811,WP,Answer with only the final number. There are 24 students. They form groups of 6. How many groups?,4
T3_0963,WP,Answer with only the final number. A store sells 8 notebooks for $8. How much does 1 notebook cost?,1
T3_0952,WP,Answer with only the final number. You read 11 pages per day for 17 days. How many pages total?,187
T3_0894,WP,Answer with only the final number. A vehicle travels 120 miles in 3 hours. What is its average speed in miles per hour?,40
T3_0876,WP,Answer with only the final number. A train moves 90 km in 3 hours. What is its speed in km/h?,30
T3_0898,WP,Answer with only the final number. An item costs $15. You pay with a $100 bill. How many dollars change do you get?,85
T3_0894,WP,Answer with only the final number. A vehicle travels 120 miles in 3 hours. What is its average speed in miles per hour?,40
T3_0870,WP,Answer with only the final number. A recipe needs 2 cups of flour per batch. How many cups for 5 batches?,10
T3_0911,WP,Answer with only the final number. There are 18 students. They form groups of 9. How many groups?,2
T3_0918,WP,Answer with only the final number. A car travels 60 miles in 2 hours. What is its average speed in miles per hour?,30
T3_0955,WP,Answer with only the final number. A rectangle has length 11 and width 8. What is its area?,88
T3_0856,WP,Answer with only the final number. A recipe needs 8 cups of flour per batch. How many cups for 5 batches?,40
T3_0949,WP,Answer with only the final number. You have 30 candies and give away 12. How many remain?,18
T3_0824,WP,Answer with only the final number. An item costs $15. You pay with a $20 bill. How many dollars change do you get?,5
T3_0889,WP,Answer with only the final number. An item costs $15. You pay with a $50 bill. How many dollars change do you get?,35
T3_0942,WP,Answer with only the final number. A pack has 20 items. How many items in 6 packs?,120
T3_0827,WP,Answer with only the final number. There are 96 students. They form groups of 6. How many groups?,16
T3_0960,WP,Answer with only the final number. A pack has 18 items. How many items in 7 packs?,126
T3_0915,WP,Answer with only the final number. A recipe needs 3 cups of flour per batch. How many cups for 4 batches?,12
T3_0843,WP,Answer with only the final number. A store sells 6 notebooks for $36. How much does 1 notebook cost?,6
T3_0913,WP,Answer with only the final number. You have 110 stickers and give away 15. How many remain?,95
T3_0986,WP,Answer with only the final number. A tank holds 200 liters. 10% is used. How many liters remain?,180
T3_0912,WP,Answer with only the final number. An item costs $30. You pay with a $100 bill. How many dollars change do you get?,70
T3_0969,WP,Answer with only the final number. An item costs $9. You pay with a $50 bill. How many dollars change do you get?,41
T3_0973,WP,Answer with only the final number. You have 128 stickers and give away 108. How many remain?,20
T3_0864,WP,Answer with only the final number. You read 17 pages per day for 4 days. How many pages total?,68
T3_0959,WP,Answer with only the final number. A tank holds 50 liters. 30% is used. How many liters remain?,35
T3_0838,WP,Answer with only the final number. A rectangle has length 30 and width 12. What is its area?,360
T3_0840,WP,Answer with only the final number. A tank holds 60 liters. 25% is used. How many liters remain?,45
T3_0840,WP,Answer with only the final number. A tank holds 60 liters. 25% is used. How many liters remain?,45
T3_0980,WP,Answer with only the final number. A recipe needs 4 cups of flour per batch. How many cups for 8 batches?,32
T3_0946,WP,Answer with only the final number. A rectangle has length 8 and width 12. What is its area?,96
T3_0843,WP,Answer with only the final number. A store sells 6 notebooks for $36. How much does 1 notebook cost?,6
T3_0898,WP,Answer with only the final number. An item costs $15. You pay with a $100 bill. How many dollars change do you get?,85
T3_0845,WP,Answer with only the final number. A pack has 10 items. How many items in 11 packs?,110
T3_0972,WP,Answer with only the final number. An item costs $9. You pay with a $50 bill. How many dollars change do you get?,41
T3_0883,WP,Answer with only the final number. A vehicle travels 150 miles in 6 hours. What is its average speed in miles per hour?,25
T3_0958,WP,Answer with only the final number. A store sells 6 notebooks for $6. How much does 1 notebook cost?,1
T3_0918,WP,Answer with only the final number. A car travels 60 miles in 2 hours. What is its average speed in miles per hour?,30
T3_0972,WP,Answer with only the final number. An item costs $9. You pay with a $50 bill. How many dollars change do you get?,41
T3_0851,WP,Answer with only the final number. A vehicle travels 150 miles in 6 hours. What is its average speed in miles per hour?,25
T3_0852,WP,Answer with only the final number. There are 54 students. They form groups of 6. How many groups?,9
T3_0916,WP,Answer with only the final number. You read 21 pages per day for 9 days. How many pages total?,189
T3_0854,WP,Answer with only the final number. A pack has 13 items. How many items in 3 packs?,39
T3_0946,WP,Answer with only the final number. A rectangle has length 8 and width 12. What is its area?,96
T3_0856,WP,Answer with only the final number. A recipe needs 8 cups of flour per batch. How many cups for 5 batches?,40
T3_0857,WP,Answer with only the final number. You read 15 pages per day for 8 days. How many pages total?,120
T3_0991,WP,Answer with only the final number. A recipe needs 9 cups of flour per batch. How many cups for 7 batches?,63
T3_0983,WP,Answer with only the final number. You read 13 pages per day for 7 days. How many pages total?,91
T3_0860,WP,Answer with only the final number. A pack has 11 items. How many items in 4 packs?,44
T3_0955,WP,Answer with only the final number. A rectangle has length 11 and width 8. What is its area?,88
T3_0883,WP,Answer with only the final number. A vehicle travels 150 miles in 6 hours. What is its average speed in miles per hour?,25
T3_0969,WP,Answer with only the final number. An item costs $9. You pay with a $50 bill. How many dollars change do you get?,41
T3_0864,WP,Answer with only the final number. You read 17 pages per day for 4 days. How many pages total?,68
T3_0865,WP,Answer with only the final number. You read 6 pages per day for 12 days. How many pages total?,72
T3_0866,WP,Answer with only the final number. A tank holds 150 liters. 60% is used. How many liters remain?,60
T3_0994,WP,Answer with only the final number. There are 72 students. They form groups of 8. How many groups?,9
T3_0979,WP,Answer with only the final number. A recipe needs 5 cups of flour per batch. How many cups for 7 batches?,35
T3_0913,WP,Answer with only the final number. You have 110 stickers and give away 15. How many remain?,95
T3_0870,WP,Answer with only the final number. A recipe needs 2 cups of flour per batch. How many cups for 5 batches?,10
T3_0963,WP,Answer with only the final number. A store sells 8 notebooks for $8. How much does 1 notebook cost?,1
T3_0981,WP,Answer with only the final number. You read 20 pages per day for 6 days. How many pages total?,120
T3_0964,WP,Answer with only the final number. A store sells 10 notebooks for $10. How much does 1 notebook cost?,1
T3_0957,WP,Answer with only the final number. A store sells 6 notebooks for $36. How much does 1 notebook cost?,6
T3_0959,WP,Answer with only the final number. A tank holds 50 liters. 30% is used. How many liters remain?,35
T3_0876,WP,Answer with only the final number. A train moves 90 km in 3 hours. What is its speed in km/h?,30
T3_0877,WP,Answer with only the final number. A store sells 4 notebooks for $12. How much does 1 notebook cost?,3
T3_0945,WP,Answer with only the final number. You have 167 stickers and give away 129. How many remain?,38
T3_0926,WP,Answer with only the final number. A vehicle travels 150 miles in 2 hours. What is its average speed in miles per hour?,75
T3_0932,WP,Answer with only the final number. A rectangle has length 8 and width 5. What is its area?,40
T3_0881,WP,Answer with only the final number. A vehicle travels 180 miles in 5 hours. What is its average speed in miles per hour?,36
T3_0947,WP,Answer with only the final number. You have 180 stickers and give away 49. How many remain?,131
T3_0883,WP,Answer with only the final number. A vehicle travels 150 miles in 6 hours. What is its average speed in miles per hour?,25
T3_0901,WP,Answer with only the final number. A recipe needs 8 cups of flour per batch. How many cups for 11 batches?,88
T3_1000,WP,Answer with only the final number. There are 54 students. They form groups of 9. How many groups?,6
T3_0886,WP,Answer with only the final number. A rectangle has length 14 and width 24. What is its area?,336
T3_0970,WP,Answer with only the final number. You read 10 pages per day for 16 days. How many pages total?,160
T3_0888,WP,Answer with only the final number. A pack has 12 items. How many items in 4 packs?,48
T3_0889,WP,Answer with only the final number. An item costs $15. You pay with a $50 bill. How many dollars change do you get?,35
T3_0901,WP,Answer with only the final number. A recipe needs 8 cups of flour per batch. How many cups for 11 batches?,88
T3_0891,WP,Answer with only the final number. You have 136 stickers and give away 118. How many remain?,18
T3_0902,WP,Answer with only the final number. A vehicle travels 240 miles in 2 hours. What is its average speed in miles per hour?,120
T3_0933,WP,Answer with only the final number. There are 36 students. They form groups of 9. How many groups?,4
T3_0894,WP,Answer with only the final number. A vehicle travels 120 miles in 3 hours. What is its average speed in miles per hour?,40
T3_0971,WP,Answer with only the final number. A store sells 12 notebooks for $48. How much does 1 notebook cost?,4
T3_0914,WP,Answer with only the final number. You read 13 pages per day for 15 days. How many pages total?,195
T3_0981,WP,Answer with only the final number. You read 20 pages per day for 6 days. How many pages total?,120
T3_0898,WP,Answer with only the final number. An item costs $15. You pay with a $100 bill. How many dollars change do you get?,85
T3_0988,WP,Answer with only the final number. A rectangle has length 7 and width 14. What is its area?,98
T3_0912,WP,Answer with only the final number. An item costs $30. You pay with a $100 bill. How many dollars change do you get?,70
T3_0901,WP,Answer with only the final number. A recipe needs 8 cups of flour per batch. How many cups for 11 batches?,88
T3_0902,WP,Answer with only the final number. A vehicle travels 240 miles in 2 hours. What is its average speed in miles per hour?,120
T3_0991,WP,Answer with only the final number. A recipe needs 9 cups of flour per batch. How many cups for 7 batches?,63
T3_0971,WP,Answer with only the final number. A store sells 12 notebooks for $48. How much does 1 notebook cost?,4
T3_0920,WP,Answer with only the final number. A rectangle has length 16 and width 22. What is its area?,352
T3_0955,WP,Answer with only the final number. A rectangle has length 11 and width 8. What is its area?,88
T3_0950,WP,Answer with only the final number. A rectangle has length 25 and width 6. What is its area?,150
T3_0989,WP,Answer with only the final number. A recipe needs 2 cups of flour per batch. How many cups for 11 batches?,22
T3_0948,WP,Answer with only the final number. A tank holds 60 liters. 25% is used. How many liters remain?,45
T3_0955,WP,Answer with only the final number. A rectangle has length 11 and width 8. What is its area?,88
T3_0911,WP,Answer with only the final number. There are 18 students. They form groups of 9. How many groups?,2
T3_0912,WP,Answer with only the final number. An item costs $30. You pay with a $100 bill. How many dollars change do you get?,70
T3_0913,WP,Answer with only the final number. You have 110 stickers and give away 15. How many remain?,95
T3_0914,WP,Answer with only the final number. You read 13 pages per day for 15 days. How many pages total?,195
T3_0915,WP,Answer with only the final number. A recipe needs 3 cups of flour per batch. How many cups for 4 batches?,12
T3_0916,WP,Answer with only the final number. You read 21 pages per day for 9 days. How many pages total?,189
T3_0926,WP,Answer with only the final number. A vehicle travels 150 miles in 2 hours. What is its average speed in miles per hour?,75
T3_0918,WP,Answer with only the final number. A car travels 60 miles in 2 hours. What is its average speed in miles per hour?,30
T3_0919,WP,Answer with only the final number. A vehicle travels 90 miles in 2 hours. What is its average speed in miles per hour?,45
T3_0920,WP,Answer with only the final number. A rectangle has length 16 and width 22. What is its area?,352
T3_0984,WP,Answer with only the final number. A vehicle travels 180 miles in 3 hours. What is its average speed in miles per hour?,60
T3_0947,WP,Answer with only the final number. You have 180 stickers and give away 49. How many remain?,131
T3_0986,WP,Answer with only the final number. A tank holds 200 liters. 10% is used. How many liters remain?,180
T3_0968,WP,Answer with only the final number. A recipe needs 2 cups of flour per batch. How many cups for 11 batches?,22
T3_0925,WP,Answer with only the final number. A vehicle travels 180 miles in 2 hours. What is its average speed in miles per hour?,90
T3_0926,WP,Answer with only the final number. A vehicle travels 150 miles in 2 hours. What is its average speed in miles per hour?,75
T3_0989,WP,Answer with only the final number. A recipe needs 2 cups of flour per batch. How many cups for 11 batches?,22
T3_0994,WP,Answer with only the final number. There are 72 students. They form groups of 8. How many groups?,9
T3_0969,WP,Answer with only the final number. An item costs $9. You pay with a $50 bill. How many dollars change do you get?,41
T3_0989,WP,Answer with only the final number. A recipe needs 2 cups of flour per batch. How many cups for 11 batches?,22
T3_0940,WP,Answer with only the final number. A rectangle has length 16 and width 28. What is its area?,448
T3_0932,WP,Answer with only the final number. A rectangle has length 8 and width 5. What is its area?,40
T3_0933,WP,Answer with only the final number. There are 36 students. They form groups of 9. How many groups?,4
T3_0997,WP,Answer with only the final number. A store sells 8 notebooks for $40. How much does 1 notebook cost?,5
T3_0935,WP,Answer with only the final number. A pack has 13 items. How many items in 14 packs?,182
T3_0942,WP,Answer with only the final number. A pack has 20 items. How many items in 6 packs?,120
T3_0990,WP,Answer with only the final number. You have 84 stickers and give away 77. How many remain?,7
T3_0938,WP,Answer with only the final number. You have 191 stickers and give away 181. How many remain?,10
T3_0947,WP,Answer with only the final number. You have 180 stickers and give away 49. How many remain?,131
T3_0940,WP,Answer with only the final number. A rectangle has length 16 and width 28. What is its area?,448
T3_0992,WP,Answer with only the final number. A tank holds 120 liters. 10% is used. How many liters remain?,108
T3_0942,WP,Answer with only the final number. A pack has 20 items. How many items in 6 packs?,120
T3_0983,WP,Answer with only the final number. You read 13 pages per day for 7 days. How many pages total?,91
T3_0960,WP,Answer with only the final number. A pack has 18 items. How many items in 7 packs?,126
T3_0945,WP,Answer with only the final number. You have 167 stickers and give away 129. How many remain?,38
T3_0946,WP,Answer with only the final number. A rectangle has length 8 and width 12. What is its area?,96
T3_0947,WP,Answer with only the final number. You have 180 stickers and give away 49. How many remain?,131
T3_0948,WP,Answer with only the final number. A tank holds 60 liters. 25% is used. How many liters remain?,45
T3_0949,WP,Answer with only the final number. You have 30 candies and give away 12. How many remain?,18
T3_0950,WP,Answer with only the final number. A rectangle has length 25 and width 6. What is its area?,150
T3_0998,WP,Answer with only the final number. A tank holds 50 liters. 40% is used. How many liters remain?,30
T3_0952,WP,Answer with only the final number. You read 11 pages per day for 17 days. How many pages total?,187
T3_0953,WP,Answer with only the final number. A rectangle has length 27 and width 21. What is its area?,567
T3_0983,WP,Answer with only the final number. You read 13 pages per day for 7 days. How many pages total?,91
T3_0955,WP,Answer with only the final number. A rectangle has length 11 and width 8. What is its area?,88
T3_0972,WP,Answer with only the final number. An item costs $9. You pay with a $50 bill. How many dollars change do you get?,41
T3_0957,WP,Answer with only the final number. A store sells 6 notebooks for $36. How much does 1 notebook cost?,6
T3_0958,WP,Answer with only the final number. A store sells 6 notebooks for $6. How much does 1 notebook cost?,1
T3_0959,WP,Answer with only the final number. A tank holds 50 liters. 30% is used. How many liters remain?,35
T3_0960,WP,Answer with only the final number. A pack has 18 items. How many items in 7 packs?,126
T3_0966,WP,Answer with only the final number. A pack has 17 items. How many items in 10 packs?,170
T3_0993,WP,Answer with only the final number. A tank holds 40 liters. 10% is used. How many liters remain?,36
T3_0963,WP,Answer with only the final number. A store sells 8 notebooks for $8. How much does 1 notebook cost?,1
T3_0964,WP,Answer with only the final number. A store sells 10 notebooks for $10. How much does 1 notebook cost?,1
T3_0980,WP,Answer with only the final number. A recipe needs 4 cups of flour per batch. How many cups for 8 batches?,32
T3_0966,WP,Answer with only the final number. A pack has 17 items. How many items in 10 packs?,170
T3_0967,WP,Answer with only the final number. You have 74 stickers and give away 26. How many remain?,48
T3_0968,WP,Answer with only the final number. A recipe needs 2 cups of flour per batch. How many cups for 11 batches?,22
T3_0969,WP,Answer with only the final number. An item costs $9. You pay with a $50 bill. How many dollars change do you get?,41
T3_0970,WP,Answer with only the final number. You read 10 pages per day for 16 days. How many pages total?,160
T3_0971,WP,Answer with only the final number. A store sells 12 notebooks for $48. How much does 1 notebook cost?,4
T3_0972,WP,Answer with only the final number. An item costs $9. You pay with a $50 bill. How many dollars change do you get?,41
T3_0973,WP,Answer with only the final number. You have 128 stickers and give away 108. How many remain?,20
T3_0999,WP,Answer with only the final number. An item costs $15. You pay with a $50 bill. How many dollars change do you get?,35
T3_0979,WP,Answer with only the final number. A recipe needs 5 cups of flour per batch. How many cups for 7 batches?,35
T3_0990,WP,Answer with only the final number. You have 84 stickers and give away 77. How many remain?,7
T3_0997,WP,Answer with only the final number. A store sells 8 notebooks for $40. How much does 1 notebook cost?,5
T3_0978,WP,Answer with only the final number. A pack has 17 items. How many items in 15 packs?,255
T3_0979,WP,Answer with only the final number. A recipe needs 5 cups of flour per batch. How many cups for 7 batches?,35
T3_0980,WP,Answer with only the final number. A recipe needs 4 cups of flour per batch. How many cups for 8 batches?,32
T3_0981,WP,Answer with only the final number. You read 20 pages per day for 6 days. How many pages total?,120
T3_0992,WP,Answer with only the final number. A tank holds 120 liters. 10% is used. How many liters remain?,108
T3_0983,WP,Answer with only the final number. You read 13 pages per day for 7 days. How many pages total?,91
T3_0984,WP,Answer with only the final number. A vehicle travels 180 miles in 3 hours. What is its average speed in miles per hour?,60
T3_0997,WP,Answer with only the final number. A store sells 8 notebooks for $40. How much does 1 notebook cost?,5
T3_0986,WP,Answer with only the final number. A tank holds 200 liters. 10% is used. How many liters remain?,180
T3_0987,WP,Answer with only the final number. A store sells 8 notebooks for $16. How much does 1 notebook cost?,2
T3_0988,WP,Answer with only the final number. A rectangle has length 7 and width 14. What is its area?,98
T3_0989,WP,Answer with only the final number. A recipe needs 2 cups of flour per batch. How many cups for 11 batches?,22
T3_0990,WP,Answer with only the final number. You have 84 stickers and give away 77. How many remain?,7
T3_0991,WP,Answer with only the final number. A recipe needs 9 cups of flour per batch. How many cups for 7 batches?,63
T3_0992,WP,Answer with only the final number. A tank holds 120 liters. 10% is used. How many liters remain?,108
T3_0993,WP,Answer with only the final number. A tank holds 40 liters. 10% is used. How many liters remain?,36
T3_0994,WP,Answer with only the final number. There are 72 students. They form groups of 8. How many groups?,9
T3_0995,WP,Answer with only the final number. There are 72 students. They form groups of 6. How many groups?,12
T3_0996,WP,Answer with only the final number. You have 165 stickers and give away 35. How many remain?,130
T3_0997,WP,Answer with only the final number. A store sells 8 notebooks for $40. How much does 1 notebook cost?,5
T3_0998,WP,Answer with only the final number. A tank holds 50 liters. 40% is used. How many liters remain?,30
T3_0999,WP,Answer with only the final number. An item costs $15. You pay with a $50 bill. How many dollars change do you get?,35
T3_1000,WP,Answer with only the final number. There are 54 students. They form groups of 9. How many groups?,6
